site,month,surfWaterTempMean
LEWI,Jul,5.82
LEWI,Jul,6
LEWI,Jul,6.27
LEWI,Jul,6.42
LEWI,Jul,6.401
LEWI,Jul,6.418
LEWI,Jul,6.65
LEWI,Jul,6.96
LEWI,Jul,7.1
LEWI,Jul,6.939
LEWI,Jul,6.934
LEWI,Jul,7.188
LEWI,Jul,7.087
LEWI,Jul,7.021
LEWI,Jul,7.037
LEWI,Jul,6.849
LEWI,Jul,6.729
LEWI,Jul,6.691
LEWI,Jul,6.587
LEWI,Jul,6.467
LEWI,Jul,6.55
LEWI,Jul,6.458
LEWI,Jul,6.262
LEWI,Jul,6.162
LEWI,Jul,6.043
LEWI,Jul,5.948
LEWI,Jul,5.859
LEWI,Jul,5.757
LEWI,Jul,5.718
LEWI,Jul,5.672
LEWI,Jul,5.687
LEWI,Jul,5.638
LEWI,Jul,5.769
LEWI,Jul,5.778
LEWI,Jul,5.778
LEWI,Jul,5.736
LEWI,Jul,5.714
LEWI,Jul,5.729
LEWI,Jul,5.631
LEWI,Jul,5.573
LEWI,Jul,5.526
LEWI,Jul,5.475
LEWI,Jul,5.596
LEWI,Jul,5.717
LEWI,Jul,5.893
LEWI,Jul,6.05
LEWI,Jul,6.184
LEWI,Jul,6.365
LEWI,Jul,6.551
LEWI,Jul,6.464
LEWI,Jul,6.537
LEWI,Jul,7.065
LEWI,Jul,7.272
LEWI,Jul,7.546
LEWI,Jul,7.493
LEWI,Jul,7.578
LEWI,Jul,7.639
LEWI,Jul,7.614
LEWI,Jul,7.681
LEWI,Jul,7.814
LEWI,Jul,7.795
LEWI,Jul,7.725
LEWI,Jul,7.664
LEWI,Jul,7.509
LEWI,Jul,7.377
LEWI,Jul,7.256
LEWI,Jul,7.159
LEWI,Jul,7.09
LEWI,Jul,7.043
LEWI,Jul,6.996
LEWI,Jul,6.904
LEWI,Jul,6.799
LEWI,Jul,7.034
LEWI,Jul,7.081
LEWI,Jul,6.953
LEWI,Jul,6.977
LEWI,Jul,6.808
LEWI,Jul,6.699
LEWI,Jul,6.665
LEWI,Jul,6.526
LEWI,Jul,6.419
LEWI,Jul,6.281
LEWI,Jul,6.16
LEWI,Jul,6.136
LEWI,Jul,6.049
LEWI,Jul,5.919
LEWI,Jul,5.806
LEWI,Jul,5.757
LEWI,Jul,5.812
LEWI,Jul,5.87
LEWI,Jul,5.987
LEWI,Jul,6.032
LEWI,Jul,6.012
LEWI,Jul,6.187
LEWI,Jul,6.355
LEWI,Jul,6.571
LEWI,Jul,6.78
LEWI,Jul,6.941
LEWI,Jul,7.059
LEWI,Jul,7.143
LEWI,Jul,7.42
LEWI,Jul,7.696
LEWI,Jul,7.881
LEWI,Jul,7.986
LEWI,Jul,7.893
LEWI,Jul,8.025
LEWI,Jul,7.982
LEWI,Jul,7.896
LEWI,Jul,7.88
LEWI,Jul,7.786
LEWI,Jul,7.79
LEWI,Jul,7.731
LEWI,Jul,7.637
LEWI,Jul,7.787
LEWI,Jul,7.881
LEWI,Jul,7.687
LEWI,Jul,7.505
LEWI,Jul,7.305
LEWI,Jul,7.153
LEWI,Jul,7.085
LEWI,Jul,7.025
LEWI,Jul,6.927
LEWI,Jul,6.871
LEWI,Jul,6.883
LEWI,Jul,6.724
LEWI,Jul,6.556
LEWI,Jul,6.41
LEWI,Jul,6.293
LEWI,Jul,6.155
LEWI,Jul,6.063
LEWI,Jul,6.048
LEWI,Jul,5.999
LEWI,Jul,5.95
LEWI,Jul,5.864
LEWI,Jul,5.791
LEWI,Jul,5.739
LEWI,Jul,5.716
LEWI,Jul,5.736
LEWI,Jul,5.818
LEWI,Jul,5.887
LEWI,Jul,6.021
LEWI,Jul,6.17
LEWI,Jul,6.375
LEWI,Jul,6.548
LEWI,Jul,6.79
LEWI,Jul,7.03
LEWI,Jul,7.295
LEWI,Jul,7.484
LEWI,Jul,7.599
LEWI,Jul,7.75
LEWI,Jul,7.965
LEWI,Jul,8.419
LEWI,Jul,8.636
LEWI,Jul,8.624
LEWI,Jul,8.674
LEWI,Jul,8.686
LEWI,Jul,8.673
LEWI,Jul,8.551
LEWI,Jul,8.518
LEWI,Jul,8.367
LEWI,Jul,8.241
LEWI,Jul,8.1
LEWI,Jul,8.064
LEWI,Jul,8.033
LEWI,Jul,7.992
LEWI,Jul,8.019
LEWI,Jul,7.852
LEWI,Jul,7.725
LEWI,Jul,7.654
LEWI,Jul,7.681
LEWI,Jul,7.576
LEWI,Jul,7.551
LEWI,Jul,7.449
LEWI,Jul,7.381
LEWI,Jul,7.43
LEWI,Jul,7.408
LEWI,Jul,7.319
LEWI,Jul,7.276
LEWI,Jul,7.096
LEWI,Jul,7.021
LEWI,Jul,7.095
LEWI,Jul,6.923
LEWI,Jul,6.891
LEWI,Jul,6.778
LEWI,Jul,6.896
LEWI,Jul,6.883
LEWI,Jul,6.846
LEWI,Jul,6.99
LEWI,Jul,7.327
LEWI,Jul,7.475
LEWI,Jul,7.64
LEWI,Jul,7.521
LEWI,Jul,7.669
LEWI,Jul,7.822
LEWI,Jul,8.058
LEWI,Jul,8.257
LEWI,Jul,8.412
LEWI,Jul,8.699
LEWI,Jul,8.934
LEWI,Jul,9.061
LEWI,Jul,8.952
LEWI,Jul,8.789
LEWI,Jul,8.643
LEWI,Jul,8.44
LEWI,Jul,8.57
LEWI,Jul,8.604
LEWI,Jul,8.582
LEWI,Jul,8.492
LEWI,Jul,8.418
LEWI,Jul,8.417
LEWI,Jul,8.415
LEWI,Jul,8.508
LEWI,Jul,8.681
LEWI,Jul,8.552
LEWI,Jul,8.407
LEWI,Jul,8.189
LEWI,Jul,8.128
LEWI,Jul,8.053
LEWI,Jul,7.996
LEWI,Jul,7.953
LEWI,Jul,7.82
LEWI,Jul,7.691
LEWI,Jul,7.797
LEWI,Jul,7.718
LEWI,Jul,7.661
LEWI,Jul,7.585
LEWI,Jul,7.433
LEWI,Jul,7.243
LEWI,Jul,7.127
LEWI,Jul,7.064
LEWI,Jul,7.049
LEWI,Jul,7
LEWI,Jul,6.948
LEWI,Jul,6.992
LEWI,Jul,6.994
LEWI,Jul,6.956
LEWI,Jul,7
LEWI,Jul,7.117
LEWI,Jul,7.291
LEWI,Jul,7.432
LEWI,Jul,7.68
LEWI,Jul,7.93
LEWI,Jul,8.107
LEWI,Jul,8.208
LEWI,Jul,8.313
LEWI,Jul,8.539
LEWI,Jul,8.739
LEWI,Jul,8.905
LEWI,Jul,8.894
LEWI,Jul,8.839
LEWI,Jul,8.487
LEWI,Jul,8.244
LEWI,Jul,8.51
LEWI,Jul,8.874
LEWI,Jul,9.081
LEWI,Jul,9.229
LEWI,Jul,9.201
LEWI,Jul,8.987
LEWI,Jul,8.95
LEWI,Jul,8.88
LEWI,Jul,8.73
LEWI,Jul,8.41
LEWI,Jul,8.282
LEWI,Jul,8.233
LEWI,Jul,8.083
LEWI,Jul,8.1
LEWI,Jul,7.98
LEWI,Jul,7.784
LEWI,Jul,7.674
LEWI,Jul,7.618
LEWI,Jul,7.591
LEWI,Jul,7.53
LEWI,Jul,7.454
LEWI,Jul,7.391
LEWI,Jul,7.326
LEWI,Jul,7.37
LEWI,Jul,7.275
LEWI,Jul,7.18
LEWI,Jul,7.137
LEWI,Jul,7.126
LEWI,Jul,7.18
LEWI,Jul,7.338
LEWI,Jul,7.289
LEWI,Jul,7.402
LEWI,Jul,7.495
LEWI,Jul,7.655
LEWI,Jul,7.677
LEWI,Jul,7.805
LEWI,Jul,7.986
LEWI,Jul,8.179
LEWI,Jul,8.354
LEWI,Jul,8.471
LEWI,Jul,8.57
LEWI,Jul,8.765
LEWI,Jul,9.104
LEWI,Jul,9.257
LEWI,Jul,9.252
LEWI,Jul,9.264
LEWI,Jul,9.28
LEWI,Jul,9.343
LEWI,Jul,9.404
LEWI,Jul,9.38
LEWI,Jul,9.266
LEWI,Jul,9.146
LEWI,Jul,9.018
LEWI,Jul,8.881
LEWI,Jul,8.688
LEWI,Jul,8.464
LEWI,Jul,8.398
LEWI,Jul,8.185
LEWI,Jul,8.112
LEWI,Jul,7.942
LEWI,Jul,7.823
LEWI,Jul,7.684
LEWI,Jul,7.605
LEWI,Jul,7.606
LEWI,Jul,7.53
LEWI,Jul,7.424
LEWI,Jul,7.359
LEWI,Jul,7.27
LEWI,Jul,7.25
LEWI,Jul,7.19
LEWI,Jul,7.125
LEWI,Jul,6.995
LEWI,Jul,6.891
LEWI,Jul,6.767
LEWI,Jul,6.704
LEWI,Jul,6.62
LEWI,Jul,6.602
LEWI,Jul,6.618
LEWI,Jul,6.66
LEWI,Jul,6.725
LEWI,Jul,6.857
LEWI,Jul,6.964
LEWI,Jul,7.057
LEWI,Jul,7.268
LEWI,Jul,7.346
LEWI,Jul,7.468
LEWI,Jul,7.576
LEWI,Jul,7.681
LEWI,Jul,7.739
LEWI,Jul,7.92
LEWI,Jul,8.043
LEWI,Jul,8.507
LEWI,Jul,8.554
LEWI,Jul,8.468
LEWI,Jul,8.419
LEWI,Jul,8.384
LEWI,Jul,8.325
LEWI,Jul,8.227
LEWI,Jul,8.1
LEWI,Jul,7.965
LEWI,Jul,7.82
LEWI,Jul,7.666
LEWI,Jul,7.517
LEWI,Jul,7.374
LEWI,Jul,7.185
LEWI,Jul,7.135
LEWI,Jul,7.032
LEWI,Jul,6.944
LEWI,Jul,6.851
LEWI,Jul,6.777
LEWI,Jul,6.618
LEWI,Jul,6.577
LEWI,Jul,6.521
LEWI,Jul,6.446
LEWI,Jul,6.401
LEWI,Jul,6.31
LEWI,Jul,6.234
LEWI,Jul,6.192
LEWI,Jul,6.145
LEWI,Jul,6.136
LEWI,Jul,6.106
LEWI,Jul,6.003
LEWI,Jul,5.989
LEWI,Jul,6.027
LEWI,Jul,6.013
LEWI,Jul,6.046
LEWI,Jul,6.108
LEWI,Jul,6.2
LEWI,Jul,6.259
LEWI,Jul,6.329
LEWI,Jul,6.432
LEWI,Jul,6.531
LEWI,Jul,6.708
LEWI,Jul,6.824
LEWI,Jul,6.994
LEWI,Jul,7.121
LEWI,Jul,7.217
LEWI,Jul,7.467
LEWI,Jul,7.665
LEWI,Jul,7.861
LEWI,Jul,7.71
LEWI,Jul,7.622
LEWI,Jul,7.637
LEWI,Jul,7.776
LEWI,Jul,7.979
LEWI,Jul,7.798
LEWI,Jul,7.736
LEWI,Jul,7.644
LEWI,Jul,7.496
LEWI,Aug,7.38
LEWI,Aug,7.184
LEWI,Aug,6.993
LEWI,Aug,6.827
LEWI,Aug,6.621
LEWI,Aug,6.442
LEWI,Aug,6.271
LEWI,Aug,6.118
LEWI,Aug,6.009
LEWI,Aug,5.856
LEWI,Aug,5.707
LEWI,Aug,5.585
LEWI,Aug,5.497
LEWI,Aug,5.4
LEWI,Aug,5.309
LEWI,Aug,5.254
LEWI,Aug,5.147
LEWI,Aug,5.089
LEWI,Aug,4.967
LEWI,Aug,4.841
LEWI,Aug,4.737
LEWI,Aug,4.664
LEWI,Aug,4.591
LEWI,Aug,4.561
LEWI,Aug,4.606
LEWI,Aug,4.707
LEWI,Aug,4.825
LEWI,Aug,4.906
LEWI,Aug,5.092
LEWI,Aug,5.285
LEWI,Aug,5.426
LEWI,Aug,5.583
LEWI,Aug,5.875
LEWI,Aug,6.002
LEWI,Aug,6.112
LEWI,Aug,6.175
LEWI,Aug,6.307
LEWI,Aug,6.515
LEWI,Aug,6.648
LEWI,Aug,6.725
LEWI,Aug,6.811
LEWI,Aug,6.798
LEWI,Aug,6.814
LEWI,Aug,6.692
LEWI,Aug,6.663
LEWI,Aug,6.545
LEWI,Aug,6.425
LEWI,Aug,6.334
LEWI,Aug,6.24
LEWI,Aug,6.1
LEWI,Aug,6.007
LEWI,Aug,5.889
LEWI,Aug,5.717
LEWI,Aug,5.777
LEWI,Aug,5.782
LEWI,Aug,5.701
LEWI,Aug,5.525
LEWI,Aug,5.471
LEWI,Aug,5.35
LEWI,Aug,5.278
LEWI,Aug,5.173
LEWI,Aug,5.067
LEWI,Aug,4.977
LEWI,Aug,4.868
LEWI,Aug,4.741
LEWI,Aug,4.638
LEWI,Aug,4.533
LEWI,Aug,4.419
LEWI,Aug,4.338
LEWI,Aug,4.257
LEWI,Aug,4.146
LEWI,Aug,4.107
LEWI,Aug,4.248
LEWI,Aug,4.332
LEWI,Aug,4.428
LEWI,Aug,4.573
LEWI,Aug,4.75
LEWI,Aug,4.903
LEWI,Aug,5.103
LEWI,Aug,5.312
LEWI,Aug,5.47
LEWI,Aug,5.624
LEWI,Aug,5.762
LEWI,Aug,5.958
LEWI,Aug,6.096
LEWI,Aug,6.27
LEWI,Aug,6.5
LEWI,Aug,6.672
LEWI,Aug,6.719
LEWI,Aug,6.704
LEWI,Aug,6.758
LEWI,Aug,6.864
LEWI,Aug,6.893
LEWI,Aug,6.81
LEWI,Aug,6.688
LEWI,Aug,6.549
LEWI,Aug,6.451
LEWI,Aug,6.329
LEWI,Aug,6.201
LEWI,Aug,6.095
LEWI,Aug,5.992
LEWI,Aug,5.921
LEWI,Aug,5.889
LEWI,Aug,5.868
LEWI,Aug,5.88
LEWI,Aug,6.089
LEWI,Aug,6.167
LEWI,Aug,6.101
LEWI,Aug,6.031
LEWI,Aug,5.991
LEWI,Aug,5.969
LEWI,Aug,5.922
LEWI,Aug,5.839
LEWI,Aug,5.78
LEWI,Aug,5.737
LEWI,Aug,5.677
LEWI,Aug,5.562
LEWI,Aug,5.494
LEWI,Aug,5.489
LEWI,Aug,5.428
LEWI,Aug,5.454
LEWI,Aug,5.503
LEWI,Aug,5.574
LEWI,Aug,5.708
LEWI,Aug,5.84
LEWI,Aug,NA
LEWI,Aug,6.387
LEWI,Aug,6.322
LEWI,Aug,6.402
LEWI,Aug,6.531
LEWI,Aug,6.63
LEWI,Aug,6.683
LEWI,Aug,6.719
LEWI,Aug,6.716
LEWI,Aug,6.638
LEWI,Aug,6.561
LEWI,Aug,6.705
LEWI,Aug,6.859
LEWI,Aug,6.816
LEWI,Aug,6.714
LEWI,Aug,6.587
LEWI,Aug,6.508
LEWI,Aug,6.433
LEWI,Aug,6.375
LEWI,Aug,6.247
LEWI,Aug,6.232
LEWI,Aug,6.166
LEWI,Aug,6.059
LEWI,Aug,5.981
LEWI,Aug,5.912
LEWI,Aug,5.841
LEWI,Aug,5.779
LEWI,Aug,5.765
LEWI,Aug,5.7
LEWI,Aug,5.666
LEWI,Aug,5.644
LEWI,Aug,5.602
LEWI,Aug,5.553
LEWI,Aug,5.692
LEWI,Aug,5.643
LEWI,Aug,5.58
LEWI,Aug,5.587
LEWI,Aug,5.566
LEWI,Aug,5.469
LEWI,Aug,5.401
LEWI,Aug,5.35
LEWI,Aug,5.333
LEWI,Aug,5.251
LEWI,Aug,5.248
LEWI,Aug,5.373
LEWI,Aug,5.435
LEWI,Aug,5.509
LEWI,Aug,5.714
LEWI,Aug,6.041
LEWI,Aug,6.162
LEWI,Aug,6.366
LEWI,Aug,6.475
LEWI,Aug,6.548
LEWI,Aug,6.632
LEWI,Aug,6.78
LEWI,Aug,6.907
LEWI,Aug,7.215
LEWI,Aug,7.43
LEWI,Aug,7.357
LEWI,Aug,7.363
LEWI,Aug,7.35
LEWI,Aug,7.396
LEWI,Aug,7.426
LEWI,Aug,7.35
LEWI,Aug,7.285
LEWI,Aug,7.176
LEWI,Aug,7.087
LEWI,Aug,6.967
LEWI,Aug,7.071
LEWI,Aug,7.236
LEWI,Aug,7.138
LEWI,Aug,7.057
LEWI,Aug,6.942
LEWI,Aug,6.863
LEWI,Aug,6.851
LEWI,Aug,6.76
LEWI,Aug,6.72
LEWI,Aug,6.667
LEWI,Aug,6.527
LEWI,Aug,6.507
LEWI,Aug,6.426
LEWI,Aug,6.341
LEWI,Aug,6.283
LEWI,Aug,6.164
LEWI,Aug,6.101
LEWI,Aug,6.01
LEWI,Aug,5.937
LEWI,Aug,5.837
LEWI,Aug,5.738
LEWI,Aug,5.763
LEWI,Aug,5.732
LEWI,Aug,5.769
LEWI,Aug,5.785
LEWI,Aug,5.834
LEWI,Aug,5.981
LEWI,Aug,6.071
LEWI,Aug,6.19
LEWI,Aug,6.359
LEWI,Aug,6.473
LEWI,Aug,6.687
LEWI,Aug,6.837
LEWI,Aug,6.924
LEWI,Aug,7.093
LEWI,Aug,7.225
LEWI,Aug,7.379
LEWI,Aug,7.498
LEWI,Aug,7.533
LEWI,Aug,7.854
LEWI,Aug,7.98
LEWI,Aug,7.92
LEWI,Aug,7.835
LEWI,Aug,7.726
LEWI,Aug,7.635
LEWI,Aug,7.534
LEWI,Aug,7.342
LEWI,Aug,7.151
LEWI,Aug,7.056
LEWI,Aug,6.955
LEWI,Aug,6.859
LEWI,Aug,6.759
LEWI,Aug,6.622
LEWI,Aug,6.593
LEWI,Aug,6.499
LEWI,Aug,6.396
LEWI,Aug,6.274
LEWI,Aug,6.252
LEWI,Aug,6.156
LEWI,Aug,6.111
LEWI,Aug,6.036
LEWI,Aug,5.974
LEWI,Aug,5.902
LEWI,Aug,5.856
LEWI,Aug,5.787
LEWI,Aug,5.756
LEWI,Aug,5.751
LEWI,Aug,5.697
LEWI,Aug,5.656
LEWI,Aug,5.588
LEWI,Aug,5.582
LEWI,Aug,5.623
LEWI,Aug,5.707
LEWI,Aug,5.815
LEWI,Aug,5.974
LEWI,Aug,6.097
LEWI,Aug,6.288
LEWI,Aug,6.516
LEWI,Aug,6.689
LEWI,Aug,6.884
LEWI,Aug,7.077
LEWI,Aug,7.246
LEWI,Aug,7.392
LEWI,Aug,7.52
LEWI,Aug,7.648
LEWI,Aug,7.653
LEWI,Aug,7.618
LEWI,Aug,7.836
LEWI,Aug,7.995
LEWI,Aug,7.902
LEWI,Aug,7.784
LEWI,Aug,8.129
LEWI,Aug,8.439
LEWI,Aug,8.828
LEWI,Aug,9.17
LEWI,Aug,9.418
LEWI,Aug,9.502
LEWI,Aug,9.568
LEWI,Aug,9.621
LEWI,Aug,9.627
LEWI,Aug,9.553
LEWI,Aug,9.571
LEWI,Aug,9.49
LEWI,Aug,9.351
LEWI,Aug,9.237
LEWI,Aug,9.272
LEWI,Aug,9.188
LEWI,Aug,9.144
LEWI,Aug,9.105
LEWI,Aug,9.057
LEWI,Aug,8.995
LEWI,Aug,8.958
LEWI,Aug,8.911
LEWI,Aug,8.829
LEWI,Aug,8.823
LEWI,Aug,8.789
LEWI,Aug,8.765
LEWI,Aug,8.767
LEWI,Aug,8.639
LEWI,Aug,8.48
LEWI,Aug,8.369
LEWI,Aug,NA
LEWI,Aug,NA
LEWI,Aug,NA
LEWI,Aug,NA
LEWI,Aug,NA
LEWI,Aug,8.234
LEWI,Aug,8.452
LEWI,Aug,8.502
LEWI,Aug,8.599
LEWI,Aug,8.724
LEWI,Aug,8.851
LEWI,Aug,9.046
LEWI,Aug,9.126
LEWI,Aug,9.032
LEWI,Aug,8.905
LEWI,Aug,8.387
LEWI,Aug,8.08
LEWI,Aug,8.201
LEWI,Aug,8.362
LEWI,Aug,8.442
LEWI,Aug,8.551
LEWI,Aug,8.519
LEWI,Aug,8.309
LEWI,Aug,8.084
LEWI,Aug,7.96
LEWI,Aug,7.794
LEWI,Aug,7.658
LEWI,Aug,7.568
LEWI,Aug,7.502
LEWI,Aug,7.374
LEWI,Aug,7.213
LEWI,Aug,7.05
LEWI,Aug,7.058
LEWI,Aug,7.015
LEWI,Aug,6.937
LEWI,Aug,6.867
LEWI,Aug,6.786
LEWI,Aug,6.841
LEWI,Aug,6.912
LEWI,Aug,6.768
LEWI,Aug,6.786
LEWI,Aug,6.699
LEWI,Aug,6.562
LEWI,Aug,6.479
LEWI,Aug,6.362
LEWI,Aug,6.31
LEWI,Aug,6.264
LEWI,Aug,6.159
LEWI,Aug,6.129
LEWI,Aug,6.669
LEWI,Aug,6.301
LEWI,Aug,6.318
LEWI,Aug,6.378
LEWI,Aug,6.553
LEWI,Aug,6.628
LEWI,Aug,6.636
LEWI,Aug,6.611
LEWI,Aug,6.61
LEWI,Aug,6.793
LEWI,Aug,6.95
LEWI,Aug,7.216
LEWI,Aug,7.216
LEWI,Aug,7.343
LEWI,Aug,7.441
LEWI,Aug,7.539
LEWI,Aug,7.553
LEWI,Aug,7.524
LEWI,Aug,7.468
LEWI,Aug,7.409
LEWI,Aug,7.297
LEWI,Aug,7.163
LEWI,Aug,7.064
LEWI,Aug,6.981
LEWI,Aug,6.846
LEWI,Aug,6.716
LEWI,Aug,6.557
LEWI,Aug,6.415
LEWI,Aug,6.23
LEWI,Aug,6.134
LEWI,Aug,6.042
LEWI,Aug,6.081
LEWI,Aug,5.982
LEWI,Aug,5.837
LEWI,Aug,5.827
LEWI,Aug,5.792
LEWI,Aug,5.747
LEWI,Aug,5.661
LEWI,Aug,5.615
LEWI,Aug,5.535
LEWI,Aug,5.502
LEWI,Aug,5.391
LEWI,Aug,5.319
LEWI,Aug,5.213
LEWI,Aug,5.195
LEWI,Aug,5.219
LEWI,Aug,5.289
LEWI,Aug,5.318
LEWI,Aug,5.607
LEWI,Aug,5.668
LEWI,Aug,5.803
LEWI,Aug,5.954
LEWI,Aug,6.153
LEWI,Aug,6.406
LEWI,Aug,6.582
LEWI,Aug,6.769
LEWI,Aug,6.914
LEWI,Aug,7.071
LEWI,Aug,7.379
LEWI,Aug,7.521
LEWI,Aug,7.417
LEWI,Aug,7.4
LEWI,Aug,7.445
LEWI,Aug,7.453
LEWI,Aug,7.409
LEWI,Aug,7.307
LEWI,Aug,7.286
LEWI,Aug,7.116
LEWI,Aug,6.988
LEWI,Aug,6.856
LEWI,Aug,7.112
LEWI,Aug,7.164
LEWI,Aug,7.017
LEWI,Aug,6.903
LEWI,Aug,6.751
LEWI,Aug,6.658
LEWI,Aug,6.592
LEWI,Aug,6.567
LEWI,Aug,6.545
LEWI,Aug,6.435
LEWI,Aug,6.311
LEWI,Aug,6.186
LEWI,Aug,6.093
LEWI,Aug,6.047
LEWI,Aug,5.944
LEWI,Aug,5.887
LEWI,Aug,5.854
LEWI,Aug,5.833
LEWI,Aug,5.774
LEWI,Aug,5.704
LEWI,Aug,5.672
LEWI,Aug,5.645
LEWI,Aug,5.595
LEWI,Aug,5.554
LEWI,Aug,5.574
LEWI,Aug,5.528
LEWI,Aug,5.497
LEWI,Aug,5.589
LEWI,Aug,5.661
LEWI,Aug,5.6
LEWI,Aug,5.614
LEWI,Aug,5.652
LEWI,Aug,5.698
LEWI,Aug,5.862
LEWI,Aug,6.172
LEWI,Aug,6.25
LEWI,Aug,6.327
LEWI,Aug,6.448
LEWI,Aug,6.542
LEWI,Aug,6.56
LEWI,Aug,6.631
LEWI,Aug,6.816
LEWI,Aug,6.828
LEWI,Aug,6.772
LEWI,Aug,6.767
LEWI,Aug,6.735
LEWI,Aug,6.662
LEWI,Aug,6.56
LEWI,Aug,6.439
LEWI,Aug,6.358
LEWI,Aug,6.309
LEWI,Aug,6.189
LEWI,Aug,6.11
LEWI,Aug,6.272
LEWI,Aug,6.264
LEWI,Aug,6.186
LEWI,Aug,6.099
LEWI,Aug,5.955
LEWI,Aug,5.88
LEWI,Aug,5.808
LEWI,Aug,5.658
LEWI,Aug,5.542
LEWI,Aug,5.445
LEWI,Aug,5.388
LEWI,Aug,5.285
LEWI,Aug,5.215
LEWI,Aug,5.137
LEWI,Aug,5.096
LEWI,Aug,5.01
LEWI,Aug,4.979
LEWI,Aug,4.924
LEWI,Aug,4.943
LEWI,Aug,4.974
LEWI,Aug,5.044
LEWI,Aug,5.147
LEWI,Aug,5.317
LEWI,Aug,5.514
LEWI,Aug,5.66
LEWI,Aug,5.846
LEWI,Aug,6.024
LEWI,Aug,6.153
LEWI,Aug,6.325
LEWI,Aug,6.486
LEWI,Aug,6.637
LEWI,Aug,6.853
LEWI,Aug,7.219
LEWI,Aug,7.044
LEWI,Aug,7.037
LEWI,Aug,6.995
LEWI,Aug,7.29
LEWI,Aug,7.454
LEWI,Aug,7.367
LEWI,Aug,7.26
LEWI,Aug,7.05
LEWI,Aug,7.027
LEWI,Aug,6.861
LEWI,Aug,6.765
LEWI,Aug,6.633
LEWI,Aug,6.568
LEWI,Aug,6.465
LEWI,Aug,6.43
LEWI,Aug,6.366
LEWI,Aug,6.256
LEWI,Aug,6.105
LEWI,Aug,6.02
LEWI,Aug,5.928
LEWI,Aug,5.844
LEWI,Aug,5.79
LEWI,Aug,5.739
LEWI,Aug,5.659
LEWI,Aug,5.572
LEWI,Aug,5.49
LEWI,Aug,5.41
LEWI,Aug,5.406
LEWI,Aug,5.426
LEWI,Aug,5.34
LEWI,Aug,5.31
LEWI,Aug,5.308
LEWI,Aug,5.309
LEWI,Aug,5.281
LEWI,Aug,5.33
LEWI,Aug,5.38
LEWI,Aug,5.448
LEWI,Aug,5.65
LEWI,Aug,5.861
LEWI,Aug,5.988
LEWI,Aug,6.227
LEWI,Aug,6.657
LEWI,Aug,6.868
LEWI,Aug,6.961
LEWI,Aug,6.928
LEWI,Aug,7.167
LEWI,Aug,7.34
LEWI,Aug,7.499
LEWI,Aug,7.527
LEWI,Aug,7.436
LEWI,Aug,7.385
LEWI,Aug,7.377
LEWI,Aug,7.244
LEWI,Aug,7.175
LEWI,Aug,7.18
LEWI,Aug,7.172
LEWI,Aug,7.032
LEWI,Aug,6.965
LEWI,Aug,6.861
LEWI,Aug,6.709
LEWI,Aug,6.623
LEWI,Aug,6.56
LEWI,Aug,6.489
LEWI,Aug,6.48
LEWI,Aug,6.403
LEWI,Aug,6.397
LEWI,Aug,6.417
LEWI,Aug,6.312
LEWI,Aug,6.224
LEWI,Aug,6.179
LEWI,Aug,6.169
LEWI,Aug,6.119
LEWI,Aug,6.208
LEWI,Aug,6.178
LEWI,Aug,6.126
LEWI,Aug,6.014
LEWI,Aug,5.971
LEWI,Aug,5.884
LEWI,Aug,5.828
LEWI,Aug,5.797
LEWI,Aug,5.639
LEWI,Aug,5.636
LEWI,Aug,5.624
LEWI,Aug,5.705
LEWI,Aug,5.772
LEWI,Aug,5.872
LEWI,Aug,5.941
LEWI,Aug,6.076
LEWI,Aug,6.398
LEWI,Aug,6.605
LEWI,Aug,6.778
LEWI,Aug,6.945
LEWI,Aug,7.173
LEWI,Aug,7.626
LEWI,Aug,7.98
LEWI,Aug,8.299
LEWI,Aug,8.022
LEWI,Aug,7.893
LEWI,Aug,7.862
LEWI,Aug,7.793
LEWI,Aug,7.775
LEWI,Aug,7.69
LEWI,Aug,7.54
LEWI,Aug,7.38
LEWI,Aug,7.272
LEWI,Aug,7.099
LEWI,Aug,6.861
LEWI,Aug,6.68
LEWI,Aug,6.529
LEWI,Aug,6.375
LEWI,Aug,6.267
LEWI,Aug,6.125
LEWI,Aug,5.984
LEWI,Aug,5.908
LEWI,Aug,5.825
LEWI,Aug,5.974
LEWI,Aug,5.878
LEWI,Aug,5.768
LEWI,Aug,5.702
LEWI,Aug,5.625
LEWI,Aug,5.562
LEWI,Aug,5.444
LEWI,Aug,5.381
LEWI,Aug,5.428
LEWI,Aug,5.407
LEWI,Aug,5.283
LEWI,Aug,5.213
LEWI,Aug,5.165
LEWI,Aug,5.134
LEWI,Aug,5.159
LEWI,Aug,5.135
LEWI,Aug,5.284
LEWI,Aug,5.457
LEWI,Aug,5.502
LEWI,Aug,5.613
LEWI,Aug,5.794
LEWI,Aug,5.97
LEWI,Aug,6.071
LEWI,Aug,6.212
LEWI,Aug,6.318
LEWI,Aug,6.467
LEWI,Aug,6.755
LEWI,Aug,7.099
LEWI,Aug,7.095
LEWI,Aug,6.94
LEWI,Aug,6.773
LEWI,Aug,6.722
LEWI,Aug,6.7
LEWI,Aug,6.747
LEWI,Aug,6.768
LEWI,Aug,6.982
LEWI,Aug,7.297
LEWI,Aug,7.283
LEWI,Aug,7.154
LEWI,Aug,7.079
LEWI,Aug,6.977
